system:index,AREASYMBOL,FA_30_max,FA_30_mean,FA_60_max,FA_60_mean,Fail_Type,MUKEY,MUSYM,Note,Notes,Shape_Leng,Structure_,Type,aspectD_60,aspectU_60,berm_angle,berm_elev,channel_1000m,channel_100m,channel_10m,channel_200m,channel_500m,channel_700m,compare,convD_60,convU_60,id,landform,latitude,longitude,other_dist,other_elev,road_dist,saviD_60,saviU_60,savi_background,slopeD_100,slopeD_200,slopeD_60,slopeU_100,slopeU_200,slopeU_60,slope_100,slope_200,surf_clayD_60,surf_clayU_60,surf_clay_background,surf_claybg,surf_sandD_60,surf_sandU_60,surf_sand_background,surf_sandbg,surfsocD_60,surfsocU_60,surfsoc_background,surfsocbg,zD_60,zU_60,.geo,MapUnitName,SlopeClass,Landform,ParentMaterial,TypicalProfile,Texture,claytotal_r,sandtotal_r,silttotal_r,Condition,effect,effect_percent,Berm_Length_Class,Slope_Class,Soil_Development,effective,Effective,High_Clay,Intact,proximity,savi_backg,surfclayD_,surfclayU_,surfclay_b,surfclaybg,surfsandD_,surfsandU_,surfsand_b,surfsandbg,surfsocD_6,surfsocU_6,surfsoc_ba,geo,AOI,effect_per,MapUnitNam,Landform_1,ParentMate,TypicalPro,GroupedLan,GroupedPar,GroupedSoi,Berm_Lengt,Slope_Clas,Direction
000000000000000002bb,AZ669,336.0,30.32983827093329,362.0,40.872692018795746,Intact,53875,68,MLC;042919,,65.3204401588,,Berm,-30.466217041015597,-113.02518463134768,-28.288779611268527,938.3976324687712,1.0,0.4962454145009109,0.0536219370589811,0.7735127782835772,0.9999475047519952,1.0,0,-0.1005329105233493,-0.084893911675885,000000000000000002bb,1,31.79024472882906,-111.3988846920848,264.2884835325525,937.135986328125,948.1814160817192,0.114116652578191,0.1400925536390408,0.1241336685233873,-1.0929566065958625,-2.587313842773426,0.4253667999004544,1.0929566065958625,2.587313842773426,0.3937037090800762,1.0929566065958625,2.587313842773426,26.00540788267644,26.0,27.836610274137907,26.0,49.99459211732357,50.0,46.62039486261769,50.0,1.0,1.0,1.0,1.0,936.8168028804166,937.2124536132812,"{""type"":""LineString"",""coordinates"":[[-111.39917763795627,31.79008706711764],[-111.39859174521412,31.790402389869797]]}","Riveroad and Comoro soils, 0 to 2 percent slopes",low,Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Clay loam,32.5,26.3,41.2,Intact,0.20925749935405993,20.925749935405992,Long (> 50 m),Shallow (≤ 2%),No B horizon,True,Vegetation response,True,True,Flood plain,0.131801408694002,26.00540788267644,26.0,27.555064638503197,26.0,49.99459211732357,50.0,46.68974058659597,50.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.39917763795627,31.79008706711764],[-111.39859174521412,31.790402389869797]]}",AOI4,20.923504525977716,"Riveroad and Comoro soils, 0 to 2 percent slopes",Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Flood plains,Moderately fine and/or moderately coarse textured alluvium,No Bt and/or Bk horizon,Long (> 50 m),Shallow (≤ 2%),perpendicular
000000000000000002cb,AZ669,4564411.0,245727.14163372855,4564452.0,188132.4588880955,Intact,53875,68,MLC;042919,,105.05097063,,Berm,49.611402264321725,30.44451904296872,10.330814171314056,983.891061727633,1.0,0.5352229316568501,0.0626257327151727,0.7469209257624293,0.982458908949255,1.0,1,4.244635085962758,5.418139587597335,000000000000000002cb,1,31.709926559191455,-111.43318693044488,263.86660360603605,986.360995575082,573.7339167649051,0.159047005795235,0.1555597383555642,0.1631319993702375,-1.2219337486246786,-1.279579572288867,4.489600856029294,1.2219337486246786,1.279579572288867,-0.8238949376381773,1.2219337486246786,1.279579572288867,27.7030135047473,27.661831475912496,27.979785248925698,27.6160071942446,49.54042578286253,50.0,49.55638584107282,50.0,1.0,1.0,1.0,1.0,981.7035610409704,984.2386827970806,"{""type"":""LineString"",""coordinates"":[[-111.43372960042991,31.71002547930825],[-111.43264426161763,31.709827636776367]]}","Riveroad and Comoro soils, 0 to 2 percent slopes",low,Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Clay loam,32.5,26.3,41.2,Intact,-0.02137696744435934,-2.1376967444359343,Long (> 50 m),Shallow (≤ 2%),No B horizon,False,No vegetation response,True,True,Flood plain,0.170938203273975,27.7030135047473,27.661831475912496,27.501435592194,27.6160071942446,49.54042578286253,50.0,49.86635254658666,50.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.43372960042991,31.71002547930825],[-111.43264426161763,31.709827636776367]]}",AOI4,-1.245867008899256,"Riveroad and Comoro soils, 0 to 2 percent slopes",Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Flood plains,Moderately fine and/or moderately coarse textured alluvium,No Bt and/or Bk horizon,Long (> 50 m),Shallow (≤ 2%),perpendicular
000000000000000002cc,AZ669,2566.0,212.87156779189976,2575.0,139.8932100597991,Intact,53846,51,MLC;042919,,103.053785656,,Berm,89.99999999999972,103.65289306640652,-9.454389343964746,948.4289577049544,1.0,0.3548575637161232,0.0385619331517234,0.5491101526243097,0.8029023921044272,0.9863765707099494,0,0.9990326983830292,-0.3910490363056224,000000000000000002cc,1,31.77140575461697,-111.39331523804358,141.0692589388558,947.1690594021564,125.22277329000288,0.1367988216521419,0.1577983890651696,0.1377018956947668,-5.17673822993504,-5.62525306977966,0.358700601301886,5.17673822993504,5.62525306977966,2.6624463438082557,5.17673822993504,5.62525306977966,28.0,28.0,28.00955999114691,28.0,47.850111051083495,47.96481748318922,47.85116260580135,47.92505995203838,1.1498889489165016,1.035182516810759,1.0002712854309517,1.074940047961631,946.5857740763536,947.4219623808706,"{""type"":""LineString"",""coordinates"":[[-111.3938495668145,31.77131677465447],[-111.39278090824483,31.771494732348877]]}",,,Fan terraces,,"A-Btk-Bk, A1-A2-Bk",Fine sandy loam,17.5,68.1,14.4,Intact,0.15250020565857583,15.250020565857584,Long (> 50 m),Steep (> 2%),B horizon,True,Vegetation response,False,True,Flood plain,0.139611375812299,28.0,28.0,28.014143721580748,28.0,47.850111051083495,47.96481748318922,47.86475552291528,47.92505995203838,1.149888948916502,1.035182516810759,1.00017075255554,"{""type"":""LineString"",""coordinates"":[[-111.3938495668145,31.77131677465447],[-111.39278090824483,31.771494732348877]]}",AOI4,17.844559718490945,"Nolam-Tombstone complex, 8 to 30 percent slopes",Fan terraces,"Mixed alluvium, Calcareous gravelly alluvium","A-Btk-Bk, A1-A2-Bk",Fan terraces,Mixed alluvium,Bt and/or Bk horizon,Long (> 50 m),Steep (> 2%),perpendicular
000000000000000002cd,AZ669,1929.0,206.74321146033773,1955.0,134.51541290538285,Intact,53875,68,MLC;042919,,31.5409732156,,Berm,144.78759765624994,141.89801025390625,1.3763108020007215,947.4468987664744,1.0,0.2737845684210782,0.0271060655221734,0.4568572980579587,0.73208919220753,0.970461066208772,0,0.3183250920792491,2.0857112009439196,000000000000000002cd,1,31.770098493967428,-111.3938994479306,82.37227709788388,948.2020263671876,13.020130710209385,0.1488230827638572,0.1413261888814467,0.1259986894236469,-1.875,-1.7871561991512408,0.2604717203382733,1.875,1.7871561991512408,0.8631725029044902,1.875,1.7871561991512408,28.0,29.840925141242945,27.825860686118457,28.0,47.207906812566186,46.318149717514125,48.18929018459335,47.2,1.7920931874338155,1.0,1.000306845386382,1.8,947.175533576328,947.8210726434056,"{""type"":""LineString"",""coordinates"":[[-111.39406459213933,31.77010246157854],[-111.39373430373603,31.77009452614325]]}","Riveroad and Comoro soils, 0 to 2 percent slopes",low,Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Clay loam,32.5,26.3,41.2,Intact,-0.05949977667786358,-5.949977667786358,Short (≤ 50 m),Shallow (≤ 2%),No B horizon,False,No vegetation response,True,True,Flood plain,0.137611764228273,28.0,29.840925141242945,27.758926606136907,28.0,47.207906812566186,46.318149717514125,48.19635383740863,47.2,1.792093187433816,1.0,1.000187132821318,"{""type"":""LineString"",""coordinates"":[[-111.39406459213933,31.77010246157854],[-111.39373430373603,31.77009452614325]]}",AOI4,0.02929947155544,"Riveroad and Comoro soils, 0 to 2 percent slopes",Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Flood plains,Moderately fine and/or moderately coarse textured alluvium,No Bt and/or Bk horizon,Short (≤ 50 m),Shallow (≤ 2%),perpendicular
000000000000000002d1,AZ669,48.0,4.954519932622122,138.0,8.948233094184092,Intact,53875,68,MLC;042919,,52.3196693946,,Berm,2.8421709430404014e-14,130.37335066659438,-21.134882222394054,957.3683166503906,1.0,0.1250264221845695,0.0135600328809408,0.2146700442326943,0.5169963148741523,0.7845649706140568,0,-0.4829822248031222,0.0385066607722255,000000000000000002d1,1,31.759697733040255,-111.40941493440992,42666.723323361584,955.3070068359376,200.97336080647685,0.1282255794313596,0.1387527375117321,0.1421085796220286,-0.761353174475289,-0.7280057013223882,0.5137868204921385,0.761353174475289,0.7280057013223882,-0.1840955038930284,0.761353174475289,0.7280057013223882,29.0,27.090232348296865,25.55712666425464,28.58303886925795,45.0,46.90976765170315,48.46164238705381,45.41696113074205,1.0,1.954883825851568,1.0119456701838598,1.2084805653710249,954.7367031710544,955.22433308448,"{""type"":""LineString"",""coordinates"":[[-111.40966610105824,31.75960063982666],[-111.40916376723462,31.759794825761084]]}","Riveroad and Comoro soils, 0 to 2 percent slopes",low,Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Clay loam,32.5,26.3,41.2,Intact,0.07407827246160621,7.407827246160621,Long (> 50 m),Shallow (≤ 2%),No B horizon,True,Vegetation response,True,True,Flood plain,0.145030790538987,29.0,27.090232348296865,25.586853425514025,28.58303886925795,45.0,46.90976765170315,48.59846811260061,45.41696113074205,1.0,1.954883825851568,1.00780671277897,"{""type"":""LineString"",""coordinates"":[[-111.40966610105824,31.75960063982666],[-111.40916376723462,31.759794825761084]]}",AOI4,4.505671270421356,"Riveroad and Comoro soils, 0 to 2 percent slopes",Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Flood plains,Moderately fine and/or moderately coarse textured alluvium,No Bt and/or Bk horizon,Long (> 50 m),Shallow (≤ 2%),perpendicular
000000000000000002d2,AZ669,147.0,11.885472154963685,186.0,11.955412862446073,Intact,53875,68,MLC;042919,,44.6460767062,,Berm,105.82443237304688,-90.0,-43.398481877404386,955.3070068359376,1.0,0.3576824366583918,0.0379612634609076,0.6764438799196801,0.9668481697025006,1.0,0,0.2190320464250303,-0.1931281316978812,000000000000000002d2,1,31.75572595195013,-111.40923759134064,42667.620312741274,957.3683166503906,486.0712964520176,0.1503864319450408,0.1556195965417867,0.1557527340927775,-0.811615998370371,-0.4576912329693527,-0.0244727351724804,0.811615998370371,0.4576912329693527,0.209409331370504,0.811615998370371,0.4576912329693527,25.0,25.0,24.92194331818367,25.0,49.0,49.5362020097913,50.19851008186265,49.0,1.0,1.0,1.0121238881800887,1.0,956.6443380427496,957.2326880662348,"{""type"":""LineString"",""coordinates"":[[-111.40939678918446,31.75557541367922],[-111.40907839297901,31.755876490023084]]}","Riveroad and Comoro soils, 0 to 2 percent slopes",low,Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Clay loam,32.5,26.3,41.2,Intact,0.03359918287937494,3.359918287937494,Short (≤ 50 m),Shallow (≤ 2%),No B horizon,False,No vegetation response,True,True,Flood plain,0.157215205261409,25.0,25.0,25.10440391857551,25.0,49.0,49.5362020097913,50.09771305384904,49.0,1.0,1.0,1.007907183684891,"{""type"":""LineString"",""coordinates"":[[-111.40939678918446,31.75557541367922],[-111.40907839297901,31.755876490023084]]}",AOI4,2.220091244705245,"Riveroad and Comoro soils, 0 to 2 percent slopes",Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Flood plains,Moderately fine and/or moderately coarse textured alluvium,No Bt and/or Bk horizon,Short (≤ 50 m),Shallow (≤ 2%),undetermined
000000000000000002d4,AZ669,7454.0,668.7409088121665,37285.0,633.5941269327288,Intact,53875,68,MLC;042919,,44.025765818,,Berm,-49.619337720531945,-30.451187133789062,23.200108071103276,967.7986838662412,1.0,0.1876907543140034,0.0193510220390964,0.3555026573090637,0.7844291845111762,0.9657637474692736,0,-0.0007831667071391072,0.2111981581639725,000000000000000002d4,1,31.735341899731186,-111.41904664696538,42672.22571125237,966.7109985351562,718.9762152746732,0.1652729121934681,0.1617988715565881,0.1635466116382552,-1.4996170830703477,-1.3175791102048606,0.5526816598489859,1.4996170830703477,1.3175791102048606,1.0058009046233944,1.4996170830703477,1.3175791102048606,25.199657804685444,25.0,25.550578123598456,25.0,52.0,52.0,51.49319128526034,52.0,1.0,1.0,1.0,1.0,966.081532001136,966.6361132221708,"{""type"":""LineString"",""coordinates"":[[-111.41925403414538,31.735430786199906],[-111.41883926018336,31.735253012926652]]}","Riveroad and Comoro soils, 0 to 2 percent slopes",low,Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Clay loam,32.5,26.3,41.2,Intact,-0.02124189918751818,-2.124189918751818,Short (≤ 50 m),Shallow (≤ 2%),No B horizon,False,No vegetation response,True,True,Flood plain,0.165495115704691,25.199657804685444,25.0,25.41206736997964,25.0,52.0,52.0,51.620399972724655,52.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.41925403414538,31.735430786199906],[-111.41883926018336,31.735253012926652]]}",AOI4,-1.756786998352298,"Riveroad and Comoro soils, 0 to 2 percent slopes",Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Flood plains,Moderately fine and/or moderately coarse textured alluvium,No Bt and/or Bk horizon,Short (≤ 50 m),Shallow (≤ 2%),perpendicular
000000000000000002d6,AZ669,1834.0,204.07219717900244,1863.0,126.7078621250085,Intact,53875,68,MLC;042919,,30.0037564018,,Berm,38.087631225585824,-71.20938873291017,-1.8258029273241825,977.7865878199058,1.0,0.3430240270046514,0.0482049499380228,0.6003259707846013,0.8204423932781095,0.9522676924531202,0,0.0646508479966074,0.9856452200854576,000000000000000002d6,1,31.72176820969294,-111.43100738848295,118.60293505834017,977.1240234375,501.02261331961574,0.1664067721096012,0.1702846383874183,0.1787631282561467,-2.203921490698349,-1.095426760491307,0.38665771484375,2.203921490698349,1.095426760491307,1.6560858412979464,2.203921490698349,1.095426760491307,26.224816176470583,28.0,25.20862381922018,28.0,50.18345588235293,49.0,51.39409440445093,49.0,1.0,1.0,1.0,1.0,976.2853463963698,976.6170385742188,"{""type"":""LineString"",""coordinates"":[[-111.43116454747964,31.721763199828988],[-111.43085022946926,31.72177321936409]]}","Riveroad and Comoro soils, 0 to 2 percent slopes",low,Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Clay loam,32.5,26.3,41.2,Intact,0.02169276357851928,2.169276357851928,Short (≤ 50 m),Steep (> 2%),No B horizon,False,No vegetation response,True,True,Flood plain,0.172893651306539,26.224816176470583,28.0,25.125858426611988,28.0,50.18345588235293,49.0,51.458122945948986,49.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.43116454747964,31.721763199828988],[-111.43085022946926,31.72177321936409]]}",AOI4,1.520179652879714,"Riveroad and Comoro soils, 0 to 2 percent slopes",Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Flood plains,Moderately fine and/or moderately coarse textured alluvium,No Bt and/or Bk horizon,Short (≤ 50 m),Steep (> 2%),perpendicular
000000000000000002d7,AZ669,125.0,17.88212134149234,531588.0,15219.119811482433,Intact,53875,68,MLC;042919,,73.5232123362,,Berm,0.0,30.441741943359347,-10.825017914475437,989.1994995866086,1.0,0.2283458277006268,0.02001044611036,0.5377166031707021,1.0,1.0,0,0.3386161142628057,-0.4102888299620286,000000000000000002d7,1,31.700873955787163,-111.4303478062578,171.93121098110203,988.7932700417256,1041.992344921497,0.1963834231065186,0.1690117978136162,0.1493337299082806,-1.3521550942521117,-1.0257806600395725,0.5478409728436873,1.3521550942521117,1.0257806600395725,1.491423892344983,1.3521550942521117,1.0257806600395725,26.4376197776926,26.0,26.807776364489182,26.0,52.12476044461479,53.0,52.164981985691014,53.0,1.0,1.0,1.0,1.0,987.6327534931644,988.3657377809654,"{""type"":""LineString"",""coordinates"":[[-111.43064850457476,31.700801374283813],[-111.430523388891,31.70093167164198],[-111.43027146142398,31.700825039170088],[-111.43000477038794,31.70092446448352]]}","Riveroad and Comoro soils, 0 to 2 percent slopes",low,Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Clay loam,32.5,26.3,41.2,Intact,-0.1832916469019679,-18.32916469019679,Long (> 50 m),Shallow (≤ 2%),No B horizon,False,No vegetation response,True,True,Flood plain,0.157275236714217,26.4376197776926,26.0,26.70198444920233,26.0,52.12476044461479,53.0,52.03756569499162,53.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.43064850457476,31.700801374283813],[-111.430523388891,31.70093167164198],[-111.43027146142398,31.700825039170088],[-111.43000477038794,31.70092446448352]]}",AOI4,-14.941265471558344,"Riveroad and Comoro soils, 0 to 2 percent slopes",Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Flood plains,Moderately fine and/or moderately coarse textured alluvium,No Bt and/or Bk horizon,Long (> 50 m),Shallow (≤ 2%),perpendicular
000000000000000002d8,AZ669,1966.0,140.4824047930583,1994.0,109.6204786584539,Intact,53875,68,MLC;042919,,119.065048947,,Berm,16.374461864675737,102.00830078125,-17.51549173522556,988.9796653939457,1.0,0.3831284127953262,0.0354394950447272,0.7933082063861568,1.0,1.0,0,-0.1542007374047073,-0.5366247336938017,000000000000000002d8,1,31.698002396124252,-111.43116464143922,137.1846454731791,990.177463798766,757.2503337286348,0.1882748955415324,0.1998251239321032,0.163068875701892,-2.605058155268125,-1.3784298476525692,1.908085169239939,2.605058155268125,1.3784298476525692,3.2585992076911907,2.605058155268125,1.3784298476525692,26.91384317521782,26.438593094546633,27.19674413553901,26.783328733094123,51.17231364956437,52.12281381090672,51.39869561183923,51.43334253381176,1.0,1.0,1.0,1.0,988.9303015506628,990.4142245220464,"{""type"":""LineString"",""coordinates"":[[-111.43154588591369,31.697761954096077],[-111.43158810068812,31.69782898795964],[-111.43146303171977,31.697968243007626],[-111.43130048840483,31.697932965218328],[-111.43112844261832,31.69810820637575],[-111.43059917765825,31.698060731506203]]}","Riveroad and Comoro soils, 0 to 2 percent slopes",low,Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Clay loam,32.5,26.3,41.2,Intact,0.07083036748033937,7.083036748033937,Long (> 50 m),Steep (> 2%),No B horizon,True,Vegetation response,True,True,Flood plain,0.172870563094361,26.91384317521782,26.438593094546636,27.02234534864857,26.783328733094123,51.17231364956437,52.12281381090672,51.49395408079597,51.43334253381176,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.43154588591369,31.697761954096077],[-111.43158810068812,31.69782898795964],[-111.43146303171977,31.697968243007626],[-111.43130048840483,31.697932965218328],[-111.43112844261832,31.69810820637575],[-111.430599177",AOI4,8.365950653607449,"Riveroad and Comoro soils, 0 to 2 percent slopes",Flood plains,"Moderately fine textured alluvium, Moderately coarse textured alluvium","A-C, A-C1-C2-C3",Flood plains,Moderately fine and/or moderately coarse textured alluvium,No Bt and/or Bk horizon,Long (> 50 m),Steep (> 2%),perpendicular
000000000000000002e0,AZ669,47.0,6.73709211069806,8782.0,67.88935511174341,Intact,53738,1,MLC;042919,,60.9898611966,,Berm,-49.62453936489192,-30.456027875869523,-29.890527255598546,1006.1084226886102,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.3055988214957048,0.1964186238766364,000000000000000002e0,0,31.75289455639434,-111.4538404964778,148.25730996785796,1009.8150024414062,313.59491681241576,0.1177843803056026,0.144033361847733,0.1457752932220321,-5.298554641919395,-1.4495035807291856,1.2504071936503651,5.298554641919395,1.4495035807291856,1.416234508090497,5.298554641919395,1.4495035807291856,23.0,23.0,24.058504859712908,23.0,54.0,54.0,52.89147772018516,54.0,1.0,1.0,1.0,1.0,1008.9142204605504,1010.237626687558,"{""type"":""LineString"",""coordinates"":[[-111.45410704729002,31.752741340983295],[-111.45357394478334,31.75304777125049]]}","Altar-Sasabe complex, 1 to 8 percent slopes",high,Fan terraces,"Alluvium derived from schist and/or alluvium derived from granite, Mixed alluvium","A-BC-Bw-C, A-2Btk-Bt-Bt-Bt",Sandy loam,12.5,67.9,19.6,Intact,0.18006468011112314,18.006468011112315,Long (> 50 m),Steep (> 2%),B horizon,True,Vegetation response,False,True,Upland,0.148001341865135,23.0,23.0,24.08313501097313,23.0,54.0,54.0,52.85282693453265,54.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.45410704729002,31.752741340983295],[-111.45357394478334,31.75304777125049]]}",AOI4,13.765478610330884,"Altar-Sasabe complex, 1 to 8 percent slopes",Fan terraces,"Alluvium derived from schist and/or alluvium derived from granite, Mixed alluvium","A-Bw-BC-C, A-Bt1-Bt2-Bt3-2Btk",Fan terraces,Mixed alluvium,Bt and/or Bk horizon,Long (> 50 m),Steep (> 2%),perpendicular
000000000000000002e1,AZ669,1450.0,126.88286784051806,1454.0,110.24013706899612,Intact,53738,1,MLC;042919,,62.8375665095,,Berm,-49.625845571905955,-113.0324935913086,-79.67074647552577,1005.0208977766496,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.0723353579228059,-0.0440263162847526,000000000000000002e1,0,31.756940852526565,-111.4538235488935,141.92482311798165,1010.5201991664924,507.60374401653127,0.1621037463976945,0.1776664702416028,0.1548112532493927,-3.3329606874923456,-3.2549335116504494,1.4612661730268428,3.3329606874923456,3.2549335116504494,1.2807978948465386,3.3329606874923456,3.2549335116504494,23.0,22.364558642267948,23.94990661584952,23.0,54.0,54.63544135773207,53.08283667643532,54.0,1.0,1.0,1.0,1.0,1009.4649204799108,1010.9486652699871,"{""type"":""LineString"",""coordinates"":[[-111.45387459597363,31.756660770677797],[-111.45377250150446,31.757220934354986]]}","Altar-Sasabe complex, 1 to 8 percent slopes",high,Fan terraces,"Alluvium derived from schist and/or alluvium derived from granite, Mixed alluvium","A-BC-Bw-C, A-2Btk-Bt-Bt-Bt",Sandy loam,12.5,67.9,19.6,Intact,0.10052708389898217,10.052708389898218,Long (> 50 m),Steep (> 2%),B horizon,True,Vegetation response,False,True,Upland,0.155757083987796,23.0,22.364558642267948,24.00785112596154,23.0,54.0,54.63544135773207,53.09177652108076,54.0,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.45387459597363,31.756660770677797],[-111.45377250150446,31.757220934354986]]}",AOI4,9.426989013163382,"Altar-Sasabe complex, 1 to 8 percent slopes",Fan terraces,"Alluvium derived from schist and/or alluvium derived from granite, Mixed alluvium","A-Bw-BC-C, A-Bt1-Bt2-Bt3-2Btk",Fan terraces,Mixed alluvium,Bt and/or Bk horizon,Long (> 50 m),Steep (> 2%),perpendicular
000000000000000002e2,AZ669,374.0,87.74628074081575,377.0,72.53312263631685,Intact,53738,1,MLC;042919,,63.112995567,,Berm,-89.99999999999997,-180.0,-83.91408325438148,998.5962112711968,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.1133644654145042,0.0052346122773501,000000000000000002e2,0,31.757671490528768,-111.44666733173445,178.09013500056693,999.2213757628056,1149.8723002444692,0.1416512362487746,0.1641623682440008,0.1491821197538988,-3.181864430078804,-3.1562104915343525,1.2521104127853278,3.181864430078804,3.1562104915343525,1.353626910163257,3.181864430078804,3.1562104915343525,20.0,20.0,20.728890257885684,20.0,55.645155167504974,55.76059944987197,55.20100599760348,55.71612541993281,1.0,1.0,1.0,1.0,998.3640985781242,999.5504679350668,"{""type"":""LineString"",""coordinates"":[[-111.44669742474458,31.7573892457227],[-111.44663723854077,31.75795373532775]]}","Altar-Sasabe complex, 1 to 8 percent slopes",high,Fan terraces,"Alluvium derived from schist and/or alluvium derived from granite, Mixed alluvium","A-BC-Bw-C, A-2Btk-Bt-Bt-Bt",Sandy loam,12.5,67.9,19.6,Intact,0.15089698438634686,15.089698438634686,Long (> 50 m),Steep (> 2%),B horizon,True,Vegetation response,False,True,Upland,0.150163736911891,20.0,20.0,21.239018297839408,20.0,55.645155167504974,55.76059944987197,54.93509668660748,55.71612541993281,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.44669742474458,31.7573892457227],[-111.44663723854077,31.75795373532775]]}",AOI4,13.505146620835779,"Altar-Sasabe complex, 1 to 8 percent slopes",Fan terraces,"Alluvium derived from schist and/or alluvium derived from granite, Mixed alluvium","A-Bw-BC-C, A-Bt1-Bt2-Bt3-2Btk",Fan terraces,Mixed alluvium,Bt and/or Bk horizon,Long (> 50 m),Steep (> 2%),perpendicular
000000000000000002e4,AZ669,15390.0,944.016988869362,15417.0,754.3958890816592,Intact,53886,73,MLC;042919,,95.016632856,,Berm,-105.82415771484376,-149.5427367776681,-84.66254072416473,971.3331587159788,0.0551164950592986,0.0,0.0,0.0,0.0,0.0,1,-0.0107884237682928,0.1317410998946704,000000000000000002e4,0,31.75791316006188,-111.42645750078916,222.4786771978438,972.3037146490976,330.7545693359507,0.1496066539655317,0.167603417266187,0.1508872368160372,-2.7374829125558335,-2.47051462692923,1.086271233161824,2.7374829125558335,2.47051462692923,1.1247302994661368,2.7374829125558335,2.47051462692923,22.26071819998711,22.158638034436063,23.8879868382337,22.197337509788568,54.73928180001289,54.805636164312894,52.620428247801,54.80266249021143,1.0,1.0,1.0,1.0,971.7538879456024,972.7383620139306,"{""type"":""LineString"",""coordinates"":[[-111.42649747054689,31.757485338414345],[-111.42641753066198,31.758340981696932]]}","Sasabe-Caralampi complex, 1 to 15 percent slopes",high,Fan terraces,Mixed alluvium,"A-Btk-Bt1-Bt2-Bt3, A-Bt2-Bt1-2C",Sandy loam,15.0,65.9,19.1,Intact,0.11927293308841681,11.927293308841682,Long (> 50 m),Steep (> 2%),B horizon,True,Vegetation response,False,True,Upland,0.14994674632919,22.26071819998711,22.158638034436063,24.15495030019266,22.197337509788568,54.73928180001289,54.805636164312894,52.410798600189366,54.80266249021143,1.0,1.0,1.0,"{""type"":""LineString"",""coordinates"":[[-111.42649747054689,31.757485338414345],[-111.42641753066198,31.758340981696932]]}",AOI4,11.551416665182618,"Sasabe-Caralampi complex, 1 to 15 percent slopes","Fan terraces, hills",Mixed alluvium,"A-Bt1-Bt2-Bt3-Btk, A-Bt1-Bt2-2C",Fan terraces,Mixed alluvium,Bt and/or Bk horizon,Long (> 50 m),Steep (> 2%),perpendicular
